F1,F2,F3,F4,F5
13.9,0,0.3,0,78
12,0,0,0,58
11.6,0,0.2,0,58
13.8,0,0.2,0,62
16.6,0,0.3,0,68
26.6,0,0.3,0,50
-2.4,0,0.2,0,78
-2.9,0,0,0,78
1.7,0,0,0,41
-4.5,0,0,0,80
2.9,0,0.4,0,80
-4,0,0.3,0,80
-3.3,0,0.2,0,76
-4.1,0,0,0,76
2,0,0.3,0,47
-4.2,0,0,0,76
-2.1,0,0.4,0,78
-7.2,0,0,0,80
-2.6,0,0,0,80
0.8,0,0.2,0,80
-2.3,0,0.2,0,52
-4.2,0,0,0,80
1.2,0,0,0,52
-4.7,0,0.2,0,52
0.4,0,0,0,58
0.4,0,0,0,58
0.4,0,0.2,0,80
4.5,0,0.3,0,38
-5.6,0,0.2,0,66
0.9,0,0.2,0,56
-0.9,0,0,0,32
0.6,0,0.3,0,48
5.3,0,0.2,0,55
-4.5,0,0.2,0,42
-1.1,0,0.1,0,48
0.9,0,0.4,0,68
-1.8,0,0.3,0,38
3.8,0,0.2,0,60
2.6,0,0.4,0,80
-6.4,0,0.4,0,66
-1.8,0,0,0,42
-7.7,0,0.1,0,38
25.1,0,0.1,0,78
1.3,0,0.1,0,48
11.6,0,0.3,0,78
0.8,0,0.3,0,53
2.2,0,0.3,0,43
1.9,0,0.2,0,50
1.2,0,0,0,46
-0.9,0,0.4,0,36
14.2,0,0.1,0,76
0.1,0,0.2,0,66
20.1,0,0.3,0,45
11,0,0.1,0,45
16.4,0,0,0,52
2.3,0,0.1,0,52
16.5,0,0,0,56
17.8,0,0.1,0,37
21.8,0,0.3,0,47
24,0,0.1,0,45
21.2,0,0.4,0,39
22.7,0,0.3,0,37
17,0,0.3,0,55
22.2,0,0,0,37
22.1,0,0.4,0,41
23.9,0,0.3,0,43
2.3,0,0.4,0,70
10.9,0,0.1,0,50
6.9,0,0.3,0,65
21.3,0,0,0,37
22,0,0,0,43
17.2,0,0.2,0,53
8.5,0,0.4,0,44
11.4,0,0,0,44
20.9,0,0.4,0,53
21.3,0,0.3,0,45
5.7,0,0,0,73
2.7,0,0.1,0,66
7.4,0,0.3,0,54
7.2,0,0,0,70
10.8,0,0,0,53
1.6,0,0.3,0,68
21.8,0,0.2,0,43
5.6,0,0.4,0,66
21.3,0,0,0,37
21.3,0,0,0,35
21.3,0,0,0,37
17,0,0.1,0,46
22,0,0,0,49
16.1,0,0.4,0,47
16.4,0,0.1,0,49
10.1,0,0.3,0,68
7.4,0,0,0,67
10,0,0.2,0,63
11.1,0,0.4,0,63
23.2,0,0.4,0,49
24.7,0,0.1,0,49
26.7,0,0.3,0,55
22.7,0,0.3,0,61
5.7,0,0.3,0,67
27.2,0,0.4,0,47
20.2,0,0.4,0,65
21.4,0,0.4,0,79
21.2,0,0.4,0,39
14.7,0,0.1,0,58
18.3,0,0.4,0,58
20.3,0,0.1,0,53
27.2,0,0.4,0,59
16.6,0,0.3,0,51
10,0,0.2,0,72
-5,0,0.4,0,71
4.4,0,0.1,0,54
8.5,0,0.1,0,66
14.8,0,0.4,0,73
-5.2,0,0.4,0,77
4.9,0,0.2,0,48
3.9,0,0,0,56
8.4,0,0.4,0,38
22.7,0,0.2,0,45
3.1,0,0,0,56
4.5,0,0.3,0,60
3.6,0,0.2,0,40
2.7,0,0,0,40
12.8,0,0.4,0,64
17.1,0,0.3,0,62
0.7,0,0.2,0,56
0.8,0,0.1,0,56
4.7,0,0.3,0,42
4.5,0,0.1,0,61
2.2,0,0.4,0,74
21.3,0,0.3,0,41
22.6,0,0.3,0,49
22.4,0,0.4,0,56
-0.4,0,0.2,0,56
16,0,0.3,0,59
21.8,0,0.3,0,57
15.1,0,0.3,0,59
0.1,0,0.1,0,60
22.1,0,0.4,0,51
7.1,0,0.3,0,47
-1,0,0.2,0,58
-3.5,0,0.3,0,58
-0.1,0,0.3,0,46
8.5,0,0,0,36
5.6,0,0.1,0,72
17.6,0,0.1,0,49
9.2,0,0.4,0,40
-0.6,0,0.1,0,44
2.2,0,0.4,0,62
7.2,0,0.1,0,62
4.9,0,0.2,0,40
7.4,0,0.1,0,40
0.9,0,0.2,0,56
2.1,0,0.3,0,50
-0.3,0,0.2,0,60
14.9,0,0.1,0,45
7.1,0,0,0,36
2.7,0,0.2,0,62
16.6,0,0.3,0,57
22.1,0,0,0,51
2.1,0,0.4,0,70
2,0,0.2,0,64
22.8,0,0.1,0,65
2.3,0,0.1,0,36
22.7,0,0.2,0,37
15.8,0,0.4,0,43
21.3,0,0.3,0,41
3.9,0,0,0,64
4.9,0,0.2,0,66
14.8,0,0.2,0,42
21.8,0,0.2,0,47
14.8,0,0.3,0,59
2.1,0,0,0,62
21.3,0,0.3,0,51
24,0,0.1,0,55
21.3,0,0.3,0,53
2.2,0,0,0,52
16.5,0,0.4,0,53
17,0,0.3,0,61
19.6,0,0.4,0,67
8.6,0,0.2,0,56
4.1,0,0.1,0,70
22.9,0,0.4,0,50
11.1,0,0.1,0,57
-3.5,0,0,0,48
4.2,0,0.2,0,45
5.6,0,0.3,0,50
10.9,0,0.2,0,52
0.3,0,0.4,0,42
9.9,0,0.3,0,42
0.6,0,0.2,0,43
-1.5,0,0.4,0,53
-2,0,0,0,39
-3.8,0,0.4,0,58
4,0,0,0,32
16.1,0,0,0,36
22.9,0,0.1,0,46
19.8,0,0.1,0,34
18.5,0,0,0,40
-5.7,0,0,0,45
-2.9,0,0,0,50
-9.7,0,0,0,53
-3.7,0,0,0,53
-3.9,0,0.3,0,54
-9.2,0,0.1,0,54
-6.7,0,0.3,0,40
-3.3,0,0,0,42
-1.2,0,0,0,44
-6.7,0,0.2,0,50
-2.6,0,0,0,50
24.6,0,0.3,0,60
-3,0,0,0,42
12.9,0,0.1,0,32
-9.4,0,0,0,49
-2.5,0,0,0,49
-1,0,0.3,0,32
26.4,0,0.1,0,50
-2.4,0,0.3,0,32
-2.7,0,0,0,42
-5,0,0.4,0,50
1.3,0,0,0,38
-6.1,0,0.1,0,52
-5.8,0,0.1,0,46
0.6,0,0,0,54
-5.1,0,0.1,0,44
14.2,0,0.2,0,56
19,0,0.3,0,44
22,0,0.2,0,44
-3.4,0,0.1,0,36
-9.1,0,0,0,46
-0.7,0,0,0,46
-6,0,0,0,46
-5.4,0,0,0,48
-4.5,0,0,0,48
2.9,0,0.4,0,40
-5.4,0,0,0,40
21.2,0,0.4,0,32
-3.4,0,0.3,0,50
-1,0,0.1,0,68
-1.2,0,0,0,68
-2.1,0,0,0,72
-0.9,0,0,0,72
-0.4,0,0.4,0,70
-2.1,0,0.3,0,70
22.6,0,0,0,36
22.2,0,0.1,0,32
-2,0,0.3,0,74
1,0,0.3,0,74
-3.4,0,0,0,74
1.7,0,0,0,38
-0.7,0,0.1,0,52
1.2,0,0,0,40
26.1,0,0.3,0,34
26.9,0,0.4,0,38
26.6,0,0.4,0,34
26.4,0,0.1,0,32
27.7,0,0.4,0,32
2.1,0,0.3,0,33
2.6,0,0,0,33
2.6,0,0.1,0,39
-4.1,0,0,0,32
0.6,0,0,0,39
26.5,0,0.2,0,32
-2.3,0,0.3,0,37
5.2,0,0.2,0,41
0.2,0,0.1,0,42
-1.3,0,0,0,42
4.8,0,0.2,0,42
-4.4,0,0.3,0,31
0.7,0,0.4,0,44
1,0,0.4,0,45
-4.4,0,0,0,64
15,0,0,0,72
10.7,0,0.3,0,66
-1.2,0,0.2,0,42
-1,0,0.4,0,55
5.8,0,0.1,0,63
-1.7,0,0.2,0,39
1.6,0,0,0,39
5.2,0,0.1,0,65
10.9,0,0.2,0,68
-1.8,0,0.1,0,44
25.8,0,0.3,0,32
23.3,0,0,0,32
0.3,0,0,0,38
-2.9,0,0.3,0,46
-5.2,0,0,0,34
-1.6,0,0.3,0,35
2.5,0,0.3,0,35
-3.1,0,0,0,52
-3.1,0,0.1,0,53
9.9,0,0.1,0,70
-2.5,0,0.2,0,52
-9.4,0,0,0,52
-5.2,0,0,0,38
6.5,0,0.4,0,48
-3.3,0,0,0,72
-1.4,0,0,0,45
-2.2,0,0,0,50
-5.1,0,0,0,35
3.4,0,0,0,44
-3,0,0,0,51
-4.5,0,0,0,58
5.9,0,0.1,0,40
-7.3,0,0.2,0,56
4.6,0,0,0,50
1.1,0,0,0,46
-0.1,0,0.3,0,43
-1.9,0,0.4,0,49
-2.4,0,0,0,48
4.5,0,0,0,48
5.9,0,0,0,55
0.2,0,0,0,57
19.2,0,0.1,0,38
23.3,0,0,0,34
23,0,0.3,0,36
26.4,0,0,0,38
-1.4,0,0,0,76
-6,0,0.3,0,76
-1.9,0,0,0,76
-1.8,0,0.2,0,72
-7.2,0,0.1,0,36
-6.2,0,0,0,36
8.4,0,0,0,65
-0.3,0,0,0,52
-5.1,0,0,0,38
-2.7,0,0.2,0,48
1,0,0.1,0,48
0.8,0,0,0,53
-1.6,0,0.1,0,72
-2.2,0,0,0,78
-5.1,0,0.2,0,42
-8.7,0,0,0,42
5.8,0,0.1,0,72
17.7,0,0.2,0,66
-1.3,0,0.3,0,78
14.7,0,0.1,0,78
-4.8,0,0,0,68
1.9,0,0.3,0,72
23.2,0,0,0,32
-2.3,0,0.1,0,59
8,0,0.3,0,64
-5.2,0,0,0,60
-5.6,0,0,0,70
1.2,0,0.3,0,46
23.2,0,0.2,0,40
-1.4,0,0.4,0,52
-3.8,0,0,0,52
-5.7,0,0.2,0,66
-2.7,0,0.3,0,58
-1.2,0,0,0,80
-2.1,0,0.2,0,60
21.4,0,0.1,2,22
21.4,0,0.1,2,16
16.8,0,0.1,0,20
23.8,0,0.2,0,22
27.9,0,0.2,0,22
27.2,0,0.3,0,26
27.3,0,0.4,0,30
24,0,0.2,0,30
25.8,0,0.1,0,20
25.2,0,0.1,0,30
26.6,0,0.4,0,18
27.7,0,0.3,0,24
26,0,0,0,20
23,0,0,0,22
25.2,0,0.1,0,16
30.5,0,0.4,0,22
24.6,0,0,0,22
23,0,0,0,22
30.6,0,0.3,0,20
24.6,0,0,0,24
22.1,0,0.2,1,28
24.5,0,0,0,26
-10.6,0,0,0,22
22.8,0,0.3,0,14
23.5,0,0.2,0,14
-8.9,0,0.3,0,20
14.9,0,0,0,26
-13.6,0,0,0,26
-3.1,0,0.1,0,26
23,0,0.1,0,18
26.1,0,0.1,0,26
25.6,0,0.2,0,28
6,0,0.4,0,30
22.8,0,0.2,0,24
13.4,0,0.4,0,28
22,0,0,0,28
22.7,0,0,0,30
-5.4,0,0.2,0,30
-0.4,0,0.1,0,30
22.2,0,0,0,24
27.9,0,0.1,0,28
13.7,0,0.1,0,20
22,0,0,0,26
24.8,0,0.1,0,30
31.4,0,0.1,0,30
22.4,0,0,0,28
23.5,0,0.4,0,30
23.3,0,0.1,0,30
-5.9,0,0,0,20
1.9,0,0.1,0,30
22.1,0,0,0,16
22.4,0,0.2,0,26
22.8,0,0,0,26
16.8,0,0.1,0,20
2.8,0,0.1,0,28
4.1,0,0.3,0,30
32.3,0,0.2,0,28
24.1,0,0,0,28
22.3,0,0.3,0,30
22.8,0,0.2,0,12
23.6,0,0.3,0,14
21.4,0,0.2,0,16
22.8,0,0.1,0,26
18.9,0,0.2,0,26
25.1,0,0.2,0,26
15.8,0,0,0,22
15.4,0,0,0,28
19,0,0,0,30
14.9,0,0,0,20
20.5,0,0,0,22
-1.3,0,0,0,28
14.3,0,0.1,0,12
-2.3,0,0,0,22
27.7,0,0.1,0,28
22.2,0,0,0,22
22.3,0,0,0,20
25.1,0,0.4,0,30
22.5,0,0.4,0,16
22.5,0,0,0,16
23.9,0,0.4,0,18
24.3,0,0.1,0,18
23.8,0,0,0,28
25.2,0,0.2,0,18
24.3,0,0.2,0,18
22.2,0,0,0,24
22.5,0,0,0,22
22.7,0,0,0,22
23.1,0,0.2,0,22
24.3,0,0.4,0,30
22.6,0,0,0,30
22.6,0,0.2,0,24
22.4,0,0,0,26
-2.5,0,0.3,0,22
2.8,0,0.1,0,29
25.2,0,0.2,0,14
22.9,0,0.1,0,22
22,0,0,0,26
23.9,0,0.4,0,28
22.7,0,0,0,22
23,0,0.3,0,12
24.3,0,0.4,0,22
23,0,0,0,30
24.5,0,0.1,0,18
23.7,0,0.4,0,30
24,0,0.3,0,28
23.7,0,0.1,0,24
23.1,0,0.3,0,28
24.8,0,0.4,0,30
23.7,0,0.2,0,28
25.2,0,0.4,0,20
22.4,0,0,0,26
26.8,0,0.3,0,22
22.8,0,0,0,22
22.4,0,0.4,0,28
23.1,0,0,0,22
22.8,0,0.4,0,30
-6.8,0,0.4,0,22
24.3,0,0.4,0,22
24.1,0,0.3,0,26
23.3,0,0.3,0,26
23.1,0,0.2,0,24
23.5,0,0.2,0,24
22.7,0,0,0,16
22.9,0,0.1,0,28
-0.6,0,0,0,30
7.3,0,0.2,0,24
22.8,0,0.2,0,12
22.5,0,0.1,0,22
23.5,0,0.2,0,22
24.3,0,0.1,0,28
22.4,0,0.1,0,30
-6.6,0,0.4,0,20
22.6,0,0.4,0,24
22.4,0,0.1,0,20
22.8,0,0.1,0,24
23.9,0,0,0,20
22.6,0,0,0,24
23.1,0,0.2,0,16
22.6,0,0.2,0,28
-0.5,0,0,0,30
23,0,0.3,0,28
26.8,0,0.3,0,20
22.8,0,0,0,20
22.9,0,0.4,0,24
22.8,0,0.2,0,26
23.4,0,0.4,0,30
1.1,0,0.4,0,22
-9.2,0,0,0,26
22.9,0,0.3,0,20
24,0,0.3,0,26
22.6,0,0,0,14
28,0,0.2,0,30
21.6,0,0.1,0,16
16.4,0,0.2,0,20
24.1,0,0.3,0,24
23.8,0,0,0,24
23.9,0,0.4,0,28
4.7,0,0.2,0,18
22.9,0,0.1,0,16
15.9,0,0,0,24
17.4,0,0.4,0,4
22.6,0,0.3,0,24
22.2,0,0,0,24
25.6,0,0.1,0,22
4.9,0,0.1,0,22
18.6,0,0.4,0,26
20.3,0,0.1,0,26
28.5,0,0.3,0,24
-8.3,0,0,0,29
-6.8,0,0.2,0,28
-7,0,0,0,29
-3.3,0,0,0,25
-0.3,0,0.1,0,30
-8.3,0,0,0,30
18.3,0,0.2,0,16
25.2,0,0.4,0,24
-6.8,0,0.4,0,30
24.5,0,0.1,0,22
-7.5,0,0.1,0,27
22.4,0,0,0,26
17.7,0,0.1,0,26
23,0,0.1,0,22
4.2,0,0,0,24
25,0,0.3,0,28
23.9,0,0.2,0,28
22.6,0,0,0,24
19.6,0,0.4,0,28
22.5,0,0.1,0,28
14.7,0,0.2,0,22
-10.6,0,0.1,0,22
-8.5,0,0,0,22
-8.6,0,0.1,0,25
-10.9,0,0,0,25
-8.6,0,0.3,0,25
-9.7,0,0.4,0,22
22.7,0,0,0,30
-4.2,0,0.4,0,21
-4.8,0,0.2,0,21
24.9,0,0,0,22
-5.7,0,0.4,0,26
20.6,0,0.2,0,30
-4.2,0,0.2,0,30
24.2,0,0.3,0,26
24.7,0,0.3,0,26
22.6,0,0,0,26
28.5,0,0.3,0,28
23.7,0,0.2,10,22
22.7,0,0.3,0,22
24.2,0,0.2,8,18
23.2,0,0.2,0,18
26.8,0,0,0,30
2.2,0,0.3,0,29
2,0,0.2,0,29
24.8,0,0.4,0,30
29,0,0.4,0,16
27.4,0,0,0,16
27.5,0,0,0,20
24.5,0,0.1,3,18
22.3,0,0,0,18
26.8,0,0,0,26
5.2,0,0.2,0,18
25.2,0,0,0,24
25.6,0,0,0,24
25.6,0,0,0,22
25.6,0,0,0,24
27.5,0,0,0,24
22.9,0,0,0,20
25.5,0,0,0,28
4.4,0,0,0,28
24.2,0,0,0,30
25.9,0,0.4,0,24
24.9,0,0,0,28
22.8,0,0,0,16
23.2,0,0.4,0,20
29,0,0.4,0,24
27.4,0,0,0,24
4,0,0,0,30
3.5,0,0.4,0,30
25.6,0,0,0,24
-6.5,0,0.1,0,21
-4.7,0,0,0,21
-2.8,0,0,0,30
-7.3,0,0,0,23
-5.3,0,0,0,23
-9.2,0,0.4,0,30
-3,0,0,0,30
-5.5,0,0,0,23
-5.3,0,0,0,23
25.7,0,0,0,28
20.6,0,0.3,0,20
-3.3,0,0.3,0,26
-11.1,0,0.2,0,29
-5.6,0,0,0,24
21.3,0,0,0,24
25.6,0,0,0,28
24.5,0,0.1,3,28
22.3,0,0,0,28
24.2,0,0.2,8,22
23.2,0,0.2,0,22
26.3,0,0.2,0,28
22.9,0,0,0,26
26.8,0,0,0,30
27.9,0,0.1,0,24
29.1,0,0.4,0,28
21.3,0,0,0,28
29.6,0,0.1,0,8
26.4,0,0,0,26
26.8,0,0,0,30
22.4,0,0.2,0,35
25.3,0,0.1,0,37
24.2,0,0.1,0,31
25.9,0,0.4,0,53
25.8,0,0.3,0,37
20.9,0,0.2,0,38
14.4,0,0.4,0,45
26.2,0,0.2,0,36
23.6,0,0.4,0,47
25.2,0,0,0,31
19,0,0.1,0,33
13.6,0,0.4,0,47
14.4,0,0.4,0,37
9.3,0,0.1,0,36
13.5,0,0.1,0,43
5.4,0,0.2,0,31
21,0,0.4,0,34
27.4,0,0.2,0,35
22.7,0,0.1,0,35
24.1,0,0,0,36
9.6,0,0,0,34
24.1,0,0.4,0,32
9,0,0,0,48
9.9,0,0.4,0,70
19,0,0.4,0,52
3.9,0,0.3,0,31
5.3,0,0.2,0,40
21.8,0,0,0,31
4,0,0.4,0,36
9.8,0,0.3,0,31
10.7,0,0.2,0,31
22.6,0,0.4,0,38
23.8,0,0.3,0,46
10.8,0,0.2,0,60
7.9,0,0.1,0,61
14,0,0.4,0,38
-3.1,0,0.4,0,41
14,0,0.3,0,61
11,0,0.4,0,33
3.4,0,0.4,0,60
15.3,0,0.3,0,41
10.3,0,0.3,0,41
14.9,0,0.4,0,37
-0.1,0,0.2,0,47
-1.4,0,0.3,0,58
22.6,0,0.3,0,52
21.4,0,0.1,0,54
28.1,0,0.4,0,41
20.1,0,0.3,0,33
4.2,0,0.3,0,77
-0.6,0,0.1,0,77
6,0,0,0,58
1.7,0,0.3,0,73
17.6,0,0.4,0,47
3.6,0,0.2,0,32
2.7,0,0,0,32
28.1,0,0.4,0,33
-0.3,0,0.3,0,49
25.2,0,0.1,0,49
3.1,0,0.2,0,34
6.9,0,0.4,0,42
9.6,0,0,0,48
9.6,0,0.4,0,43
3.5,0,0.2,0,32
6.4,0,0.2,0,47
1.5,0,0.3,0,34
2,0,0,0,47
4.3,0,0.2,0,55
25.6,0,0.4,0,41
4.7,0,0.3,0,33
2.5,0,0.3,0,33
4.6,0,0.4,0,44
3,0,0.4,0,38
4.1,0,0.1,0,38
4,0,0.4,0,38
24.9,0,0.4,0,47
11,0,0.3,0,32
9.1,0,0.3,0,46
-1.6,0,0.4,0,50
2.4,0,0.4,0,76
15.9,0,0.4,0,70
6.5,0,0.4,0,54
6.9,0,0.3,0,61
11,0,0.3,0,52
14.2,0,0.3,0,56
6.1,0,0,0,70
6.3,0,0.2,0,43
6.4,0,0.2,0,31
3.4,0,0.4,0,50
16.3,0,0.4,0,38
-4.3,0,0.2,0,33
4,0,0,0,44
10,0,0.4,0,68
13.8,0,0.4,0,65
13.1,0,0.4,0,65
19.5,0,0.4,0,36
17.1,0,0.2,0,36
4.3,0,0.3,0,64
6.9,0,0.3,0,65
3.9,0,0.3,0,42
3.1,0,0.4,0,71
1.9,0,0.1,0,68
-3.1,0,0.3,0,53
5.7,0,0,0,67
1.7,0,0.4,0,43
0.6,0,0,0,62
2.4,0,0.4,0,73
7.7,0,0.3,0,42
4.4,0,0.3,0,36
11.9,0,0.3,0,50
10.6,0,0.1,0,59
20.3,0,0.1,0,61
12.6,0,0.1,0,58
12.1,0,0.2,0,42
5.2,0,0.3,0,71
5.4,0,0.2,0,57
8.3,0,0.2,0,48
9.2,0,0,0,54
5.4,0,0.3,1,59
10,0,0.3,0,38
6.3,0,0.1,0,66
5.8,0,0.3,0,44
12.2,0,0.4,0,74
4.4,0,0.3,0,42
-1.1,0,0.4,0,41
2.1,0,0.3,0,74
7.7,0,0.3,0,68
2.1,0,0.4,0,72
1.5,0,0.2,0,78
5.4,0,0.3,1,52
-1.5,0,0.3,0,42
3.7,0,0.3,0,57
5.4,0,0.2,0,37
-7.5,0,0.4,0,40
-6.5,0,0,0,54
15.3,0,0.3,0,56
10,0,0,0,32
4.4,0,0.1,0,36
-0.8,0,0,0,36
16.1,0,0.1,0,38
21.3,0,0.1,0,46
11.1,0,0.2,0,48
-9.1,0,0,0,40
-10.8,0,0.4,0,40
21.4,0,0.4,0,42
-8.1,0,0,0,32
-5.7,0,0.1,0,34
18.3,0,0.2,0,34
5.5,0,0.4,0,44
12.6,0,0.4,0,52
9.9,0,0.3,0,62
-6.3,0,0,0,32
-6.7,0,0,0,34
-6.3,0,0,0,40
-9.4,0,0.4,0,38
-7.5,0,0.2,0,52
-5.1,0,0.2,0,34
-1.4,0,0,0,34
-4.6,0,0,0,34
23.6,0,0.3,0,46
21,0,0,0,46
20.9,0,0.1,0,50
10.8,0,0.1,0,64
15.6,0,0.2,0,38
22.5,0,0,0,40
8.2,0,0.3,0,40
16.1,0,0.1,0,48
2.3,0,0,0,40
3.4,0,0.1,1,38
-7.4,0,0.2,0,70
-7.7,0,0.3,0,76
-4.5,0,0,0,34
15.9,0,0.1,0,36
-4.5,0,0,0,76
-1.4,0,0.3,0,32
-0.8,0,0,0,36
0.2,0,0.3,0,42
15.4,0,0.4,0,42
9.4,0,0.1,0,44
-8.7,0,0.2,0,46
3.3,0,0,0,46
-2,0,0.2,0,50
-6.7,0,0.2,0,48
-6.2,0,0,0,32
-1.7,0,0.1,0,32
-9.4,0,0,0,38
-1.8,0,0,0,38
24.4,0,0.3,0,42
-11,0,0,0,62
11.7,0,0.4,0,40
14.6,0,0,0,40
1.1,0,0,0,34
7.7,0,0.2,0,36
9.7,0,0.3,0,36
12.3,0,0.2,0,36
15.1,0,0.4,0,38
17.8,0,0.2,0,52
-2.5,0,0.1,0,34
-8.3,0,0.1,0,34
-10.7,0,0,0,36
17,0,0.1,0,34
-5.6,0,0,0,36
9.9,0,0.4,0,38
-9.6,0,0.1,0,32
-7.3,0,0.1,0,38
-11.8,0,0.1,0,36
-8.8,0,0,0,36
-5.6,0,0.2,0,36
-12,0,0.1,0,42
-9.9,0,0,0,48
-2.4,0,0.1,0,34
24.4,0,0.4,0,44
-8.8,0,0,0,36
-7,0,0,0,36
-8.5,0,0,0,36
-9,0,0.1,0,32
-7.6,0,0.2,0,36
-7.4,0,0.2,0,62
-10.7,0,0,0,64
-6,0,0,0,42
24.4,0,0.4,0,32
16.9,0,0,0,32
9.1,0,0.1,0,34
16.4,0,0.1,0,36
16.9,0,0,0,36
13,0,0.2,0,38
12.8,0,0.4,0,40
12.5,0,0.2,0,44
-1.1,0,0.1,0,34
-7.9,0,0,0,32
-8.5,0,0.1,0,52
23.1,0,0.1,0,32
14.9,0,0,0,32
3.6,0,0,0,42
19.8,0,0.4,0,32
-2.1,0,0,0,52
-17.5,0,0,0,32
1.2,0,0,0,46
24.9,0,0.2,0,48
-3.2,0,0,0,52
-8.8,0,0,0,32
-7.7,0,0.3,0,66
12.6,0,0.1,0,74
13.4,0,0,0,36
18.2,0,0.2,0,40
13.5,0,0,0,42
12.8,0,0.4,0,60
8.3,0,0.2,0,58
-3.4,0,0,0,32
0.6,0,0.2,0,33
-5.1,0,0.4,0,48
8,0,0.4,0,62
9.4,0,0.1,0,70
-0.6,0,0.3,0,50
14.2,0,0.2,0,54
-0.8,0,0.3,0,56
8.7,0,0,0,68
-1.6,0,0.3,0,32
-6,0,0.2,0,32
-6.6,0,0.1,0,38
-3.1,0,0,0,38
-8.3,0,0,0,48
-3.7,0,0,0,40
-5.8,0,0,0,44
23.2,0,0,0,32
-5.3,0,0.4,0,36
-1.3,0,0.4,0,36
-11.8,0,0,0,38
15.1,0,0,0,40
-5.4,0,0.2,0,42
23.8,0,0,0,46
26.3,0,0.1,0,52
-9,0,0.1,0,34
13.1,0,0,0,66
10.4,0,0.3,0,32
14.3,0,0,0,32
0.6,0,0.2,0,34
-0.2,0,0,0,38
-0.2,0,0,0,40
13.6,0,0,0,62
7.3,0,0.2,0,72
23.9,0,0.4,0,76
-6.6,0,0.2,0,52
16,0,0.4,0,40
-7.3,0,0.4,0,40
-1.9,0,0.2,0,40
-10.6,0,0,0,40
7.5,0,0.4,0,64
10.4,0,0.1,0,64
18.9,0,0.2,0,32
20.7,0,0,0,38
17,0,0.1,0,42
20.8,0,0.2,0,42
23.4,0,0,0,46
12.9,0,0.1,0,68
-5.5,0,0,0,36
-8.1,0,0.3,0,56
-3.3,0,0,0,50
25.7,0,0.3,0,48
-7.6,0,0.2,0,36
12.8,0,0,0,62
20.6,0,0.2,0,54
22.6,0,0.2,0,34
22.4,0,0.4,0,36
14.4,0,0,0,44
12.6,0,0.2,0,50
-12.2,0,0.1,0,32
-1.5,0,0.2,0,40
13.3,0,0,0,40
-2.7,0,0,0,44
17.9,0,0,0,48
-9.1,0,0,0,54
-2.4,0,0,0,54
-8.1,0,0.3,0,34
-4,0,0.1,0,40
-1.7,0,0.1,0,48
13.4,0,0,0,52
7,0,0,0,62
7.7,0,0.2,0,32
17.1,0,0,0,32
11.5,0,0,0,34
8.8,0,0,0,42
-3.8,0,0,0,32
9.9,0,0.4,0,32
23,0,0.3,0,34
6,0,0.1,0,36
17.8,0,0,0,38
-5.1,0,0.4,0,44
5.9,0,0.1,0,34
12.4,0,0.4,0,50
-1.8,0,0.2,0,34
-8.7,0,0.2,0,54
-8.8,0,0,0,38
-2.8,0,0.1,0,32
24.4,0,0.4,0,34
-11.1,0,0,0,36
11.9,0,0.2,0,62
21.9,0,0,0,46
16.6,0,0.3,0,34
20.2,0,0.2,0,34
17.7,0,0,0,34
18.2,0,0,0,34
6.2,0,0.3,0,36
20.1,0,0,0,44
-1.1,0,0.3,0,44
16.7,0,0.3,0,32
14.6,0,0.3,0,34
11.8,0,0.1,0,40
-3.3,0,0.3,0,44
-17.5,0,0,0,34
2.2,0,0.3,0,34
16.6,0,0.1,0,36
20.2,0,0.1,0,38
-11.3,0,0.3,0,38
18.7,0,0.2,0,40
-7.9,0,0,0,48
-2.6,0,0,0,52
-8.3,0,0.1,0,32
-10.6,0,0.2,0,52
-10.3,0,0.1,0,50
-8.8,0,0,0,50
-2.5,0,0,0,46
14.2,0,0,0,58
15.3,0,0.2,0,60
23.4,0,0.1,0,34
13.6,0,0.3,0,34
9.9,0,0.4,0,54
-5,0,0,0,44
-7.2,0,0,0,32
16.5,0,0.3,0,34
15,0,0,0,34
17.1,0,0,0,40
13.5,0,0,0,50
8.8,0,0,0,54
-3.2,0,0,0,40
3,0,0,0,74
-16.9,0,0,0,38
-17.5,0,0,0,34
-2.7,0,0.4,0,50
-11.8,0,0.1,0,44
-7.9,0,0,0,44
-12.3,0,0,0,46
-8.6,0,0,0,46
-2.6,0,0,0,46
13.1,0,0.4,0,72
15.7,0,0.3,0,52
9.9,0,0.3,0,58
13,0,0,0,36
14,0,0.1,0,38
23.4,0,0.4,0,40
17.6,0,0.1,0,48
14.3,0,0,0,48
10.8,0,0.3,0,54
13.5,0,0,0,38
14.4,0,0.1,0,34
12.1,0,0.2,0,36
13.5,0,0.4,0,38
-4.8,0,0,0,34
20.2,0,0.1,0,32
0.5,0,0.2,0,32
0.6,0,0.2,0,32
18.9,0,0.2,0,38
-0.2,0,0,0,42
16.4,0,0,0,42
11.5,0,0.1,0,40
-3.2,0,0,0,38
-4.3,0,0,0,44
-5.1,0,0,0,48
23.8,0,0,0,32
-3.4,0,0,0,40
-7.4,0,0.4,0,42
-10,0,0.1,0,42
0.9,0,0,0,44
-2.9,0,0,0,46
-2.7,0,0,0,38
15.9,0,0.2,0,36
7.6,0,0.1,0,44
19.4,0,0,0,46
10.1,0,0,0,54
8.3,0,0.1,0,46
